1550.75	4.09139E-25	2.77557E-25
1551	4.08471E-25	2.75947E-25
1551.25	4.07835E-25	2.74364E-25
1551.5	4.07228E-25	2.72805E-25
1551.75	4.0665E-25	2.71267E-25
1552	4.061E-25	2.69748E-25
1552.25	4.05576E-25	2.68244E-25
1552.5	4.05072E-25	2.66753E-25
1552.75	4.04583E-25	2.65272E-25
1553	4.04101E-25	2.638E-25
1553.25	4.0362E-25	2.62335E-25
1553.5	4.03135E-25	2.60876E-25
1553.75	4.02641E-25	2.59423E-25
1554	4.02138E-25	2.57976E-25
1554.25	4.01621E-25	2.56534E-25
1554.5	4.01087E-25	2.55099E-25
1554.75	4.00533E-25	2.53671E-25
1555	3.99955E-25	2.52251E-25
1555.25	3.99348E-25	2.50839E-25
1555.5	3.98706E-25	2.49434E-25
1555.75	3.98024E-25	2.48035E-25
1556	3.97296E-25	2.46639E-25
1556.25	3.96518E-25	2.45242E-25
1556.5	3.95687E-25	2.43842E-25
1556.75	3.94799E-25	2.42431E-25
1557	3.93849E-25	2.41003E-25
1557.25	3.92833E-25	2.39552E-25
1557.5	3.91748E-25	2.38069E-25
1557.75	3.90589E-25	2.36549E-25
1558	3.89347E-25	2.34984E-25
1558.25	3.88014E-25	2.33369E-25
1558.5	3.86582E-25	2.31698E-25
1558.75	3.85045E-25	2.29968E-25
1559	3.83403E-25	2.28178E-25
1559.25	3.81657E-25	2.26328E-25
1559.5	3.79808E-25	2.2442E-25
1559.75	3.77861E-25	2.22457E-25
1560	3.75819E-25	2.20445E-25
1560.25	3.73684E-25	2.1839E-25
1560.5	3.71462E-25	2.163E-25
1560.75	3.69157E-25	2.14183E-25
1561	3.66777E-25	2.12047E-25
1561.25	3.64329E-25	2.09898E-25
1561.5	3.61816E-25	2.07746E-25
1561.75	3.59242E-25	2.05595E-25
1562	3.56617E-25	2.03451E-25
1562.25	3.53948E-25	2.01317E-25
1562.5	3.51243E-25	1.99197E-25
1562.75	3.4851E-25	1.97091E-25
1563	3.45751E-25	1.94999E-25
1563.25	3.4297E-25	1.92921E-25
1563.5	3.40166E-25	1.90856E-25
1563.75	3.37339E-25	1.88802E-25
1564	3.34489E-25	1.86755E-25
1564.25	3.31615E-25	1.84715E-25
1564.5	3.28717E-25	1.82678E-25
1564.75	3.25795E-25	1.80642E-25
1565	3.2285E-25	1.78607E-25
1565.25	3.19881E-25	1.76571E-25
1565.5	3.1689E-25	1.74534E-25
1565.75	3.13876E-25	1.72497E-25
1566	3.10839E-25	1.7046E-25
1566.25	3.07783E-25	1.68427E-25
1566.5	3.04712E-25	1.66398E-25
1566.75	3.01629E-25	1.64377E-25
1567	2.98542E-25	1.62367E-25
1567.25	2.95455E-25	1.60371E-25
1567.5	2.92375E-25	1.58392E-25
1567.75	2.89313E-25	1.56433E-25
1568	2.86285E-25	1.54499E-25
1568.25	2.83299E-25	1.52591E-25
1568.5	2.80366E-25	1.50713E-25
1568.75	2.7749E-25	1.48868E-25
1569	2.74678E-25	1.47058E-25
1569.25	2.71935E-25	1.45284E-25
1569.5	2.69266E-25	1.43549E-25
1569.75	2.66678E-25	1.41853E-25
1570	2.64171E-25	1.40196E-25
1570.25	2.61743E-25	1.38576E-25
1570.5	2.59391E-25	1.36992E-25
1570.75	2.57113E-25	1.35441E-25
1571	2.54905E-25	1.33921E-25
1571.25	2.52762E-25	1.32426E-25
1571.5	2.50679E-25	1.30954E-25
1571.75	2.48654E-25	1.29501E-25
1572	2.46679E-25	1.28062E-25
1572.25	2.44752E-25	1.26634E-25
1572.5	2.4287E-25	1.25215E-25
1572.75	2.41028E-25	1.23803E-25
1573	2.39225E-25	1.22397E-25
1573.25	2.37459E-25	1.20997E-25
1573.5	2.35729E-25	1.19606E-25
1573.75	2.34036E-25	1.18225E-25
1574	2.32379E-25	1.16858E-25
1574.25	2.30755E-25	1.15511E-25
1574.5	2.29164E-25	1.14187E-25
1574.75	2.27604E-25	1.12893E-25
1575	2.26075E-25	1.11634E-25
1575.25	2.24579E-25	1.10414E-25
1575.5	2.23113E-25	1.09238E-25
1575.75	2.2168E-25	1.08108E-25
1576	2.20275E-25	1.07027E-25
1576.25	2.18899E-25	1.05995E-25
1576.5	2.1755E-25	1.05009E-25
1576.75	2.1623E-25	1.04068E-25
1577	2.14938E-25	1.03168E-25
1577.25	2.13675E-25	1.02303E-25
1577.5	2.12442E-25	1.01468E-25
1577.75	2.11239E-25	1.00656E-25
1578	2.10067E-25	9.98613E-26
1578.25	2.08927E-25	9.9079E-26
1578.5	2.0782E-25	9.83039E-26
